text,PRODUCT_POSITIVE,PRODUCT_NEGATIVE,PRODUCT_NEUTRAL,PRICE_POSITIVE,PRICE_NEGATIVE,PRICE_NEUTRAL,PLACE_POSITIVE,PLACE_NEGATIVE,PLACE_NEUTRAL,PROMOTION_POSITIVE,PROMOTION_NEGATIVE,PROMOTION_NEUTRAL,OUT_OF_TOPIC
Bakso nya the best... 👑,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bakso terenak yg pernah dicoba sejauh ini. Kuah kaldunya mmmmh, pas. Ga lebay, ga terlalu berlemak juga. Buat aku yg makan seporsi udah kenyang, yg biasanya seporsi masih kurang 🙏  Terima kasiih",1,0,0,0,0,0,0,0,0,0,0,0,0
"Kelima kalinya kesini, best bgt✨",0,0,0,0,0,0,0,0,0,0,0,0,1
"semua enak. mercon nya pedes bgt, baso bakar enak, surprisingly mie ayam nya juga oke bangett 😍",1,0,0,0,0,0,0,0,0,0,0,0,0
"Saya kesini jam 3 sore bersama keluarga, yg saya suka pelayanan disini oke, semua pelayan ketika ada makanan yg kelewat atau blm keluar komunikatif diajak ngomong, semua pelayanannya muslim, dlm menyajikan makanan pun cepet apalagi minumnya (keluarnya cepet bgt best) tapi untuk rasa bakso kuah dan mie ayam biasa aja kurang panas, dagingnya kerasa bangetsii dibakso (hanya sayang kurang panas) kemudian saya duduk dilesehan kipas sgt pelan sedang udara disekitar panas banget. Kemudian tempat sholatnya tolong diperhatikan dong karyawannya kan banyak yg muslim masa tempat sholatnya seumprit mana dilapisi kardus lagi ( sgt ga layak) kipasnya rusak gk dibenerin , dan minimal dikasi tirai jadi yg makan gk liat yg sholat",0,1,0,0,0,0,0,1,0,0,0,0,1
Baksonya memang enak ya. Dan bagusnya habis makan bakso tidak ada merokoknya...krn semua No Smoking dan hanya makan bakso...nyobao sendiri wae yg penting sabar dan tidak nyrobot antrian...,1,0,0,0,0,0,1,0,0,0,0,0,0
"datang pagi hari di hari sabtu jadi masih belum rame banget. pelayanan sangat cepat. baru bayar sudah datang makanannya. rasanya enak sekali. bakso uratnya sangat bertekstur, bakso iganya juga mantap banget. sangat rekomen untuk pecinta bakso sapi.",1,0,0,0,0,0,0,0,0,0,0,0,1
"Tempat nyaman, bersih menunya enak dan segar. Ada menu lain selain bakso",1,0,0,0,0,0,1,0,0,0,0,0,0
"high recommended, baksonya enak bgt dan harus dicoba saat ke jogja. top",1,0,0,0,0,0,0,0,0,0,0,0,1
"Bakso terlengkap sih ini yang ada di Jogja area kampus UNY. Udah sering banget beli kesini. Tiap ke jogja pasti mampir kesini dong wajib banget. Udah cobain banyak varian baksonya, yang belum varian yang kayak pedang itu soalnya keliatan ribet banget mau makan doang, next deh dicoba. Atmosphere nya aku kasih bintang 1 ya. Kemarin pas kesini lagi ujan deres banget. Terus ke toilet, ya ampunn toilet nya zonk banget. Kagak lagi2 dah ke toilet.  Kebetulan aku bawa temen aku baru pertama kali kesini. Awal2 oke banget, service oke, food oke. Pas dianya ke toilet bubar tuh semua yang oke2 tadi langsung cepet2 cabut. Katanya ga mau lagi kesini soalnya toilet nya kotor + banjir.",1,1,0,0,0,0,0,1,0,1,1,0,1
"next time kalo ada customer mau mesen WAJIB note dong menu apa yang udh abis, ini udah milih menu lama, pas sampe kasir pada sold, BUANG BUANG WAKTU.",0,0,0,0,0,0,0,0,0,0,1,0,0
"Pesannya menu paket rame & sate bakar katana, masya Allah rasanya gak kaleng2, cocok di lidah dewasa maupun anak2..  Susana nyaman, tanpa asap rokok dan ada kursi bayinya.. pelayanan cepat & ramah..  Free ice cream untuk yg udah review di gmaps..",1,0,0,0,0,0,1,0,0,1,0,0,0
Semua ok tapi pelayanannya lambat .. membuat semangkuk mie ayam danenyajikannya ke atas meja itu cukup lama .. masa iya untuk itu aja butuh waktu 25 menit ?  Jujur tadinya saya mau komplain dna pergi tapi saat hendak bertindak akhirnya datang juga  Begitulah ceritanya,1,0,0,0,0,0,0,0,0,0,1,0,1
pesen sampe 2 jam gak jadi2 yg datang belakang malah jadi duluan akhirnya dibungkus semua pesen 3 porsi cuma dikasih 2 porsi😭😭😭,0,0,0,0,0,0,0,0,0,0,1,0,0
"gak ramah, harusnya ada info jam buka kalau bulan khusus",0,0,0,0,0,0,0,0,0,0,1,0,0
"Kasir atas nama MUTIA tolong di training lagi dong, bagian sdm harusnya bisa lebih memilah mana karyawan yang bagus kinerjanya, masa saya waktu dikasir nanya menu pangsit di halaman berapa ga dijawab malah ngomong sendiri, sampe saya triak bilang 'mbak ini menu pangsit nya di halaman berapa ya?!' Kasir bad attitude gitu, basic manner kurang banget, minimal kalo di f&b basic manner nya di gojlok duluu biar bisa memberikan excellent service",0,0,0,0,0,0,0,0,0,0,1,1,1
"Pelayanan buruk, jutek2 .. kuah bakso dingin, minuman datang setelah menunggu 45 menit pdhl sepi ga penuh pembeli..",0,1,0,0,0,0,0,0,0,0,1,0,0
"Baksonya enak berdaging, kuahnya light, dan makanan pendamping enak semua Minuman enak Nggak mengecewakan 👌",1,0,1,0,0,0,0,0,0,0,0,0,0
Baksonya enak. Mantan Es teler juga enak,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bakso nya bener” ndaging sesuai ama harganya, klo kesini wajib nyobaiin es teler + es creamnya, overall dari segi pelayanan ramah dan cepet. Parkiran luas nyaman buat ramean^^",1,0,0,1,0,0,1,0,0,1,0,0,0
"Kuahnya uasin banget parah, kesian kalo org tua yg makan. Bakso paketnya gabisa custom bakso, pdhl kan ga semua org bisa makan bakso mercon. Atau minimal sediakan paket yg bisa custom. Kamar mandinya jg kotor :(",0,1,0,0,0,0,0,1,0,0,0,0,0
"Jauh2 ga nyesel makan disini,staff ramah,makanan enak",1,0,0,0,0,0,0,0,0,1,0,0,0
Mantab bagi yang hobi bakso,0,0,0,0,0,0,0,0,0,1,0,0,0
Enak dan tempatnya nyaman untuk makan bareng teman 👍,0,0,0,0,0,0,1,0,0,0,0,0,0
Penyajinya yang namanya David. Kerjanya jos. Ramah. Makanannya enak,1,0,0,0,0,0,0,0,0,1,0,0,0
"Tempat parkir roda 4 tersedia luas, dengan Pak Parkir yang cekatan. Masuk dan keluar dikawal dengan baik. Tertera tarif parkir untuk mobil 3 rb, namun tak kasih 5 rb tidak dikasih kembalian. Ok lah tak apa....  Rasa bakso standar, enak. Pelayanan cepat, ramah. Saya memilih ruang ber-AC namun kurang dingin. Padahal malam hari",1,0,0,0,0,0,1,1,1,1,0,0,1
rasanya enak dan pelayanan memuaskan,1,0,0,0,0,0,0,0,0,1,0,0,0
Bakso terenak yg pernah kucoba,1,0,0,0,0,0,0,0,0,0,0,0,0
"Baksonya enak semua..meski bakso halus tetep kerasa dagingnya, harganya jg affordable. Recommended utk bakso terlengkap di Jogja.",1,0,0,1,0,0,0,0,0,1,0,0,0
ga enak mie ayam kaya masih ada adonanya sama bakso nya jangan pernah kesini,0,1,0,0,0,0,0,0,0,0,0,0,0
"Baksonya enak, kuahnya pas, harus di tingkatkan lagi pelayanannya",1,0,0,0,0,0,0,0,0,0,0,1,0
BESO LAGI KALO MISAL MENU SUDAH HABIS MOHON DI CORET DENGAN BENAR,0,0,0,0,0,0,0,0,0,0,0,0,1
Baksonya rame dan banyak pilihan dan pelayanananya ramah,1,0,0,0,0,0,0,0,0,1,0,0,0
ENAKK POLL wajibb cobaa karna emg se enak ituu😭🫶🏻,1,0,0,0,0,0,0,0,0,0,0,0,0
Sering kesini. Bintang yg berbicara 👍 sukses selalu bakso pa’jero 🫶❤️,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sebener nya makanan nya oke"" aja cuman udah nunggu lama 40 menit an, eh yang baru dateng di duluin 😆sampe sekeluarga bt semua. Belom lagi pesenan yang di anter salah🤣 kedepan perbaikin lagi deh pelayanan nya",1,0,0,0,0,0,0,0,0,0,1,0,0
Mantapp tempat nya baso nya enak pokonya recommend buat wisatawan,1,0,0,0,0,0,1,0,0,1,0,0,0
Baksonya enak banget. Sayang mie ayamnya abis. Kacamataku ke tinggalan di sini Alhamdulillah aman  Next mau ke sini lagi,1,0,0,0,0,0,0,0,0,0,1,0,0
"Semua makanannya enak, apalagi baksonya, tempatnya bersih dan luas, pelayanannya juga cepat, best 👍💯",1,0,0,0,0,0,1,0,0,0,0,0,1
"Enak dan nyaman, sayangnya menu mi ayam sering kosong :(",1,0,0,0,0,0,0,0,0,0,0,0,1
"aku pesen yang mozzarella, sumpaah enak banget mozza nya banyak, minumannya murah tapi ga asal2an, tempatnya bersih terus pelayanannya ramah bangett. Harganya affordable juga",1,0,0,1,0,0,1,0,0,0,0,0,1
"Bakso Nya lembut, beli yang ada tetelan Nya enak' banget",1,0,0,0,0,0,0,0,0,0,0,0,0
"Untuk pilihan variant baksonya komplit, untuk rasanya sendiri enak sih. Pelayanan cepet banget walau jam rame. Luar biasanya siang makan di sana ada barang saya yang ketinggilan di parkiran dan baru bisa malem ke sana barangnya masih di simpenin tukang parkir. keren habis pokonya kalau k jogja harus mampir sini ya",1,0,0,0,0,0,0,0,0,0,0,0,1
Bakso enak.. pesan bakso cakar naga untuk berdua cukup namun nunggu nya lama mesti sabar 1jam,1,0,0,0,0,0,0,0,0,0,0,0,0
Mantap enak banget tempatnya luas,0,0,0,0,0,0,1,0,0,0,0,0,0
"The best bakso in Jogjakarta, 5 stars for everything. Recommended to all.",0,0,0,0,0,0,0,0,0,0,0,0,1
"Rasa baksonya enak, tapi untuk bakso mercon nya tidak sesuai dengan ekspektasi saya yang rasanya tidak pedas  Antriannya lama dan kalau sore menunya banyak yang sudah habis",1,1,0,0,0,0,0,0,0,0,1,0,0
"Bakso ter debest, enak mantap, harga terjangkau tempat enak buat nugas",1,0,0,0,0,1,1,0,0,0,0,0,0
"mie ayamnya enak banget kuah sama mie nya cocok. baksonya berdaging, uratnya mantap. kuah merconnya kurang pedes kalo bagi saya, tapi overall enak banget. udah berkali-kali ngajak temen/keluarga kesini sama yg di colombo.",1,0,0,0,0,0,0,0,0,0,0,0,0
enak  sekali baksonya pelayanan nya jugaa baik,1,0,0,0,0,0,0,0,0,0,0,0,1
Jangan bilang pecinta bakso kalo belum pernah kesiniii.. manteb banget baksonya👍👍👍,1,0,0,0,0,0,0,0,0,1,0,0,0
"Bakso keju nya enak bgt, kejunya melimpah, bakso nya juicy, tetelannya banyak, kuahnya gurih worth to buy😋🤍",1,0,0,0,0,0,0,0,0,0,0,0,0
"Kuah pedesnya mantep banget, gurih dan pedes nya nendang. Apalagi bakso bakarnya, jadi fav keluarga itu",1,0,0,0,0,0,0,0,0,0,0,0,0
"Lumayan untuk sekelas bakso di Jogja. Ruangan ber AC kurang begitu nyaman, terdapat bau kurang sedap saat saya berkunjung 15 Des 25 kemarin. Meja yang tersedia kurang bersih saat kami datang, masih terasa lengket. Sekitar 30 menit untuk menunggu 2 porsi bakso dihidangkan di jam setengah dua siang. Mudahan bisa kesana lagi dengan pelayanan yang lebih baik.",0,0,1,0,0,0,0,1,0,0,1,1,0
"enak bangett,rasanya merasa pelayanan sangat ramah,suasana senang",1,0,0,0,0,0,0,0,0,0,0,0,1
Kuliner bakso terlengkap di Jogja. Pelayanan cepat dan ramah. Tempat parkir luas.,1,0,0,0,0,0,1,0,0,1,0,0,0
Staf ramah dan cekatan. Pelayanannya ok. Recommended,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enakkkkkk, pelayanan nya ramahh, mntbbbb",1,0,0,0,0,0,0,0,0,0,0,0,1
bakso enaak lengkap tempat nyaman,1,0,0,0,0,0,0,0,0,0,0,0,0
beli bakso kok g ada sambal nya alesan kehabisan niat jualan g sih?,0,0,0,0,0,0,0,0,0,0,1,0,0
"tempat makannya family friendly karena ada playground, rasanyaa juga enakk",1,0,0,0,0,0,1,0,0,0,0,0,0
Baksonya enak n harganya terjangkau,1,0,0,1,0,0,0,0,0,0,0,0,0
Bakso Pajero tempatnya cukup luas. Bisa buat ramai2. Tp mmg selalu ramai terutama pas jam makan. Selain bakso cobain juga sop nya.,0,0,0,0,0,0,1,1,0,0,0,0,1
"Hampir sama dengan review temen temen yang lain. Waktu tunggu lama sampai 40 menitan, nyampe mau cancel tp udah di bayar.. Sampai terskip 4 pengunjung setelah kami malah dapet duluan. Kuahnya nda panas. Bakso halusnya keras. Lampu mati berkali kali.  kan di nota ada nomer meja. nda usah Teriak teriak panggil nama.",0,1,0,0,0,0,0,1,0,0,0,0,1
"Tiap tahun ke jogja baru tahun ini kesampaian makan bakso pa'jero, bener-bener enak puas",1,0,0,0,0,0,0,0,0,0,0,0,0
"menu nya enak"" , recomended 😍😍",1,0,0,0,0,0,0,0,0,0,0,0,0
"Makanan enak, dan cocok untuk dicoba. Makanan ceoat disajikan dan masih panas, pelayanan oke",1,0,0,0,0,0,0,0,0,0,0,0,1
"Rasa baso tidak ada yg spesial, tidak membuat sy mau datang lagi.. kuah juga biasa saja. Sy memesan bakso iga, sengaja karena mau mencoba iga nya & baso nya. Bakso goreng juga sama begitu biasa saja.",0,1,1,0,0,0,0,0,0,0,0,0,0
bakso favorit kalo ke jogja🫶🫶🫶🫶,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mantap, es teler duriannya, harga masuk akal",1,0,0,1,0,0,0,0,0,0,0,0,0
"Bakso nya mantep kerasa dagingnya, kuahnya bening dan seger",1,0,0,0,0,0,0,0,0,0,0,0,0
Untuk bakso nya kuah kaldu nya kurang berasa jdi cuma ky mending kuah bakso yg lain di pinggir jalan.. Untuk sate babat nya kirain yg rasa sate manis gurih gitu tpi ternyata kaya ada rasa besi besi nya gitu.. Untuk mie ayam nya mantap..,1,1,0,0,0,0,0,0,0,0,0,0,0
"Guys, you better nambah pegawai deh waktu peak season. Kasian bgt lihat reservation staffnya kelimpungan gara2 waiting list yang numpuk dan sistem waiting list yang ga jelas. Tapi meskipun dapet 10 waiting list, rasa dan harga bakso Pa'jero ini tetep juara! Aku pesen bakso komplit kuah ori mozarella & bakso iga kuah ori - 2 2nya gaada yang fail, iganya juga masih banyak daging yang ada di tulangnya! Ohya, saran akusih semisalkan lagi peak season dan ada menu yang habis tapi kalian masih peeeengen banget, coba deh langsung tanyain ke kasir. Barangkali orderannya masih diterima kalo dalam qty kecil. Good luck!!",1,0,0,1,0,0,0,0,0,0,0,0,1
Enaakk bangett baksonya dan unik unik buat harga standar ajaa mie ayam nyaa wajib cobainnn!!!,1,0,0,1,0,0,0,0,0,0,0,0,1
"Enak bangett, suka bgt sama baksonya banyak pilihan menunya juga",1,0,0,0,0,0,0,0,0,0,0,0,0
Tidak sampe ikut mencicipi saking penuhnya pengunjung,0,0,0,0,0,0,0,1,0,0,0,0,0
Bakso iga gorengnya tebel banget dagingnya… wenakkkk polllll,1,0,0,0,0,0,0,0,0,0,0,0,0
"baksonya lengkap banget, rasanya juga enakk, pelayanannya baik, next balik lagi deh",1,0,0,0,0,0,0,0,0,1,0,0,0
"Service cepat, menu bakso byk macamnya, harga wajar, rasa ok",1,0,0,1,0,0,0,0,0,1,0,0,0
"Baksonya enak, kuah panas seger. Tempatnya nyaman.",1,0,0,0,0,0,1,0,0,0,0,0,0
tempat makan bakso paling mantap,1,0,0,0,0,0,0,0,0,0,0,0,0
"Pilihan makanan dari bakso berbagai varian, mi ayam, pelayanan ramah tidak terlalu mengantre lama, suasana nyaman",1,0,0,0,0,0,1,0,0,1,0,0,0
"Bakso enak, kuah enak, tapi babatnya keras bgt, itu aja notesnya.",1,1,0,0,0,0,0,0,0,0,0,0,0
"Pelayanan nya ramah, makanan enak, murah nice",1,0,0,1,0,0,0,0,0,1,0,0,0
"Tempat kosong tidak cepat dibersihkan dulu tapi sdh dipersilahkan menuju nomor meja lesehan dimana tempatnya, baik meja dan tempat duduk penuh dengan bekas makanan seperti nasi berserakan, meja masih kotor. Sudah diminta bersihkan namun petugasnya asal membersihkan saja .",0,0,0,0,0,0,0,1,0,0,0,0,0
Enak Banyak pilihan menu Harga sepadan dengan rasa & isi Recomended,1,0,0,1,0,0,0,0,0,0,0,0,0
"bakso iga original nya enak banget wajib dicoba , dan bakso bakar katana nya juga enak",1,0,0,0,0,0,0,0,0,0,0,0,0
"Bakso urat+halus enak kuahnya medok porsinya banyak bikin kenyang cocok untuk makan siang, bakso bakarnya juga enak. Pelayanan ramah dan tempatnya banyak",1,0,0,0,0,0,1,0,0,0,0,0,1
enakk bgt terutama bakso gorengnya,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bakso nya enakk empuk dan berdaging , tapi buat kuahnyaa aku gak terlalu sukaa🙏. Bakso goreng nya juga enakk😁 ramai bangett , dan tempat nya cocok buatt keluarga besarr. Ada tempat sholat nya jugaa👍",1,1,0,0,0,0,1,0,0,0,0,0,0
Bakso pajero nya yg komplitt banget enaknya,1,0,0,0,0,0,0,0,0,0,0,0,0
"Sempet ngira Bakso Pa'jero bakal oke karena tempatnya luas dan rame. Tapi pas sampai, langsung zonk, banyak meja kotor yang nggak dibersihin padahal udah kosong. Pelayannya sih banyak, tapi entah kenapa kayak kurang sigap. Saya sampai harus manggil dulu biar bisa duduk karena mejanya masih penuh sisa makan.  Soal rasa, baksonya biasa aja. Bukan nggak enak, tapi nggak ada yang bikin pengin balik lagi. Lumayan lah kalau cuma sekadar isi perut. Cuma ya… buat tempat segede itu, harusnya kebersihan dan pelayanan lebih diperhatiin sih. Sayang banget kalau cuma jadi tempat luas tapi kurang nyaman.",0,0,1,0,0,0,0,1,0,0,0,0,1
"Pelayanan cepat dan menu rasanya enak Untuk tempat sholat tersedia dengan ruangan ber AC,sangat disayangkan mukenahnya sangat kotor dan bau🥹, ada beberapa mukenah yang sudah tidak layak di gunakan untuk sholat🙏",1,0,0,0,0,0,1,0,0,0,0,0,1
"Pertama kali kesini.... pesen bakso bakar mix manis & bakso urat halus pake tetelan. Bakso bakarnya kayak cuma dioles2 bumbu aja (bumbunya enak kayak rasa barbeque). Minusnya kuah baksonya gak panas, pesen air hangat malah cenderung dingin biasa dan pas kesini kita makannya di ruangan belakang yg berAC. Sayangnya,, bagian cleaningnya hanya fokus apa yg ada dimeja,, lantainya kotor & banyak tisu2 yg dibuang sama pembeli ke lantai. Next mungkin bisa lebih diperhatikan lagi kebersihannya. Kalo pelayanannya sih udah OK",1,1,0,0,0,0,0,1,0,0,0,0,1
Menunya enak semua. Lengkap  dan parkir nyaman,1,0,0,0,0,0,1,0,0,0,0,0,0
"Baksonya enak bangett, dagingnyaa berasaa, mantapp poll👍🏻",1,0,0,0,0,0,0,0,0,0,0,0,0
"Bakso keju nya enak bgt, kejunya melimpah, bakso nya juicy, tetelannya banyak, kuahnya gurih worth to buy😋🤍",1,0,0,0,0,0,0,0,0,0,0,0,0
bakso merapinya ada bau gaenak,0,1,0,0,0,0,0,0,0,0,0,0,0
Bakso tergokiill endeeeuusss di jogja 👍🏻👍🏻👍🏻👍🏻,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bisa beli online, lewat aplikasi pengantaran.",0,0,0,0,0,0,0,0,0,1,0,0,0
Bakso urat pentolny  keras kuah asin kebanyakan micin jg  tdk ada mie ny Bkso halus agak keras Seperti tdk terasa kaldu U mie ayam  lbh enak grobag an pinggir jln Es buah lemon tea normal sj Gk balik lgi,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tempat nya enak ,bakso lengkap baso nya joss",1,0,0,0,0,0,0,0,0,0,0,0,0
Rasa lumayan dan banyak pilihan,1,0,0,0,0,0,0,0,0,0,0,0,0
"Pelayanannya cepat, pesenanya jadi ga sampe 10 menit, baksonya juga enak sampe habis ga tersisa. Temen saya full senyum habis makan bakso ini",1,0,0,0,0,0,0,0,0,1,0,0,0
Bakso nya mantap dan nikmat,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mantap kinggg, pelayannya sopan mie ayam nya enakkk cocok buat makan bareng keluarga 🤙🏻🤙🏻🤙🏻",1,0,0,0,0,0,0,0,0,0,0,0,1
Enakkk banget baksonya full daging,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mantap, menu variatif, rasanya enak",1,0,0,0,0,0,0,0,0,0,0,0,0
Alhamdulillah jauh jauh g nyesel kesini sih,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakso dan mie ayamnya enaknya di atas rata2 alias mantap. Daging baksonya terasa,1,0,0,0,0,0,0,0,0,0,0,0,0
"pelayanan nya ramah, bakso urat enakk joss, bakso bakar nya juga ga keras, enak",1,0,0,0,0,0,0,0,0,0,0,0,1
"Saya lupa kasih rating maap y MB kasir yg ramah banget😍,,baksonya enakmbgd kuahnya ngaldu,dagingnye juicy bgd fresh,bakso terenak yg prnh aku makan selama ini mnrtku ,SOP nya jg enak banget hehe...palagi bakso rusuk atau rusuk y ada sumsumnya itu beeeh mantep...aanakku kn beli eskrim kebetulan hrg 3rb trz aku adanya uang seratus ribuan GK ad receh tp mbaknya blg beri ulasan di google aj mba nanti eskrimnya gratis GK usah mbayar mba,tp aku blg aku GK ad internet skrg MB,gpp MB tumggunad internet aj gpp ,jd eskrimnya dikasih grats Alhamdulillah makasih mbak kasir tp mskipun GK diksih eskrim pun riview aku tetep the best rasanya bakso Pajero mantap hehe",1,0,0,0,0,0,0,0,0,1,0,0,1
Wajib makan disini kalau ke yogya. Puas banget makan bakso disini ✨🥳,1,0,0,0,0,0,0,0,0,1,0,0,0
"( - ) 1. pesen mie ayam barbar (bayangan orang awan, menu makanan dengan embel embel bar-bar adalah porsi besar) , namun saat datang porsinya biasa saja, diaduk pun tidak ada mie ayam sayur yg tumpah 2. tempat lesehan sepertinya belum di bersihkan, banyak tissue dan spot air di meja 3. lampu area lesehan depan kipas warna putih sepertinya perlu di ganti, atau di cek takutnya ada yg konslet  ( + ) 1. saus / sambal bakso bakar nya gada obat, recommended 2. menu pesanan cepat datang, kurang dari 10menit",1,0,1,0,0,0,0,1,0,0,0,0,1
Lokasi strategis tempat nyaman dan baso nya enak,1,0,0,0,0,0,1,0,0,0,0,0,0
"enak banget bakso sama mie ayam disini, worth it banget, harga juga gak terlalu mahal",1,0,0,1,0,0,0,0,0,0,0,0,0
"Overall oke, cuma itu kok toiletnya harus lepas sepatu kenapa ya, sangat tidak praktis masee .. 🙄🙄",1,0,0,0,0,0,0,1,0,0,0,0,0
"Baksonya enak berdaging, kuahnya light, dan makanan pendamping enak semua Minuman enak Nggak mengecewakan 👌",1,0,0,0,0,0,0,0,0,0,0,0,0
Bakso Bakar Katana superr enaaakk,1,0,0,0,0,0,0,0,0,0,0,0,0
Bagus bakso enak banget halallllll,1,0,0,0,0,0,0,0,0,0,0,0,0
suasananya nyaman tempatnya luas baksonya oke,0,0,0,0,0,0,1,0,0,0,0,0,0
"Karena banyak disukai, jadi tempatnya sering penuh dan crowded.yang pasti rasanya uenaakkk",1,0,0,0,0,0,0,1,0,0,0,0,1
"Jauh jauh dari Solo pengen bakso, yaa solusinya ke Bakso Pajero..😍 Ternikmattt🔥🔥🔥🔥",0,0,0,0,0,0,0,0,0,0,0,0,1
Mantul banget bakso Pajeronya... Pesan yg bakso iga tetelan dan bakso urat mercon... 👍👍,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempatnya nyaman untuk membawa keluarga dan makanannya enak,1,0,0,0,0,0,1,0,0,0,0,0,0
"enak bangettt, kuah nya ngaldu bangett!! worth it bangetttt",1,0,0,0,0,0,0,0,0,0,0,0,0
"1. Pelayanan bagus dan cepat, ada ruang tunggu jika antri dan diberi tau dan di arahkan untuk kursinya, tempat duduk nyaman dan di larang untuk merokok. 2. Dari segi rasa menurut saya enak semua, selalu beli bakso tetelan karena sangat melimpah tetelannya. 3. Pembayaran bisa tunai dan non tunai (QRIS) 4. Tempat parkir luas 5. Ada kamar mandi, Mushola, dan ada ruang yg ber AC",1,0,0,0,0,0,1,0,0,0,0,0,1
"Agak kecewa Untuk yg kedua kalinya datang kesini karna rasa mie ayamya berbeda dari yg pertama kali saya coba, ukuran mie nya yg skrg cenderung besar dan kyk kurang matang. Beda dari yg dulu yg mie nya lembut dan kuahnya ngaldu bgt",0,1,0,0,0,0,0,0,0,0,0,0,0
Bakso pajero nya yg komplitt banget enaknya,1,0,0,0,0,0,0,0,0,0,0,0,0
"YUYUR ENDYUL BAKSONYA🤭🤭🫰🏻🫰🏻. kuahnya enakk, daging di baksonya juga berasa. tempat nya bersihh dan pelayanan nya oke sekaliii",1,0,0,0,0,0,1,0,0,1,0,0,0
"Menu makanan cukup bervariasi, rasanya secara umum enak hanya sop daging sapi agak alot perlu diperbaiki, tempatnya luas, parkir mobil luas, ada mushola dan toilet bersih dipisahkan laki2 dan perempuan, pelayanan cepat dan baik, baksonya enak, Iga bakarnya enak, empuk. Sayangnya paketnya habis semua padahal jam 12 pas saat makan siang. Mungkin saking larisnya.",1,1,0,0,0,0,1,0,0,0,0,0,1
